"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 15, 2017","448.25","450.40","451.35","445.10","55.60M","-0.76%"
"Sep 14, 2017","451.70","453.00","457.65","450.15","35.87M","-0.14%"
"Sep 13, 2017","452.35","447.30","454.35","446.60","40.55M","0.77%"
"Sep 12, 2017","448.90","450.05","450.15","446.20","20.49M","-0.04%"
"Sep 11, 2017","449.10","448.40","450.90","445.65","18.70M","0.67%"
"Sep 08, 2017","446.10","449.90","450.85","445.30","15.90M","-0.84%"
"Sep 07, 2017","449.90","447.50","451.88","447.21","23.73M","0.71%"
"Sep 06, 2017","446.75","445.00","448.15","441.05","30.45M","0.01%"
"Sep 05, 2017","446.70","447.00","449.85","445.31","29.58M","0.06%"
"Sep 04, 2017","446.45","443.10","448.17","442.48","15.35M","0.38%"
"Sep 01, 2017","444.75","447.15","448.30","442.80","18.85M","-0.09%"
"Aug 31, 2017","445.15","442.80","446.70","440.75","37.73M","0.74%"
"Aug 30, 2017","441.90","442.15","444.15","440.00","19.38M","0.34%"
"Aug 29, 2017","440.40","446.05","446.05","437.15","27.70M","-1.14%"
"Aug 25, 2017","445.50","445.60","449.82","444.35","15.41M","0.53%"
"Aug 24, 2017","443.15","445.40","448.96","442.33","28.04M","-0.30%"
"Aug 23, 2017","444.50","442.65","444.85","440.49","22.98M","0.52%"
"Aug 22, 2017","442.20","441.65","449.99","441.30","25.61M","0.47%"
"Aug 21, 2017","440.15","440.70","442.95","437.95","32.83M","0.03%"
"Aug 18, 2017","440.00","441.75","443.10","438.25","27.04M","-0.72%"
"Aug 17, 2017","443.20","443.30","447.50","442.35","22.13M","-0.51%"
"Aug 16, 2017","445.45","446.60","449.65","445.25","26.65M","0.30%"
"Aug 15, 2017","444.10","446.05","449.00","443.25","18.93M","-0.45%"
"Aug 14, 2017","446.10","448.50","449.60","444.60","24.94M","-0.37%"
"Aug 11, 2017","447.75","452.80","453.65","447.71","29.10M","-2.18%"
"Aug 10, 2017","457.75","462.95","463.60","456.90","27.17M","-2.37%"
"Aug 09, 2017","468.85","469.15","471.55","467.85","20.58M","-0.49%"
"Aug 08, 2017","471.15","468.25","473.40","468.25","23.64M","0.58%"
"Aug 07, 2017","468.45","464.05","470.12","460.60","43.69M","1.11%"
"Aug 04, 2017","463.30","457.85","465.00","457.65","17.13M","0.59%"
"Aug 03, 2017","460.60","457.45","461.37","453.58","29.93M","0.28%"
"Aug 02, 2017","459.30","456.85","459.70","450.55","31.90M","0.62%"
"Aug 01, 2017","456.45","455.00","462.90","452.45","42.30M","2.39%"
"Jul 31, 2017","445.80","445.55","449.35","444.15","31.20M","0.48%"
"Jul 28, 2017","443.65","442.30","445.60","439.75","26.00M","-0.24%"
"Jul 27, 2017","444.70","444.00","447.80","442.60","27.44M","-0.10%"
"Jul 26, 2017","445.15","447.05","449.85","444.65","22.51M","-0.29%"
"Jul 25, 2017","446.45","442.00","447.65","441.25","29.06M","1.52%"
"Jul 24, 2017","439.75","443.70","444.13","436.91","48.46M","-1.47%"
"Jul 21, 2017","446.30","449.85","454.40","444.95","23.46M","-0.88%"
"Jul 20, 2017","450.25","448.55","454.05","447.35","24.56M","0.96%"
"Jul 19, 2017","445.95","448.00","448.20","442.95","19.74M","0.11%"
"Jul 18, 2017","445.45","445.80","450.25","442.75","21.33M","-0.54%"
"Jul 17, 2017","447.85","446.00","451.00","446.00","25.59M","0.69%"
"Jul 14, 2017","444.80","447.75","448.25","443.25","35.07M","-0.46%"
"Jul 13, 2017","446.85","450.10","450.55","445.65","43.16M","-0.84%"
"Jul 12, 2017","450.65","445.15","454.70","445.00","28.32M","1.85%"
"Jul 11, 2017","442.45","444.25","444.85","438.10","23.68M","-0.29%"
"Jul 10, 2017","443.75","447.05","447.45","441.50","18.33M","-0.06%"
"Jul 07, 2017","444.00","443.40","446.10","440.65","30.71M","-0.43%"
"Jul 06, 2017","445.90","445.90","448.60","441.25","26.49M","0.39%"
"Jul 05, 2017","444.15","450.80","451.90","442.90","25.37M","-1.30%"
"Jul 04, 2017","450.00","450.10","451.31","447.85","19.88M","-0.29%"
"Jul 03, 2017","451.30","444.00","453.05","443.10","24.31M","1.92%"
"Jun 30, 2017","442.80","446.00","448.95","440.45","35.35M","-1.58%"
"Jun 29, 2017","449.90","455.80","458.05","449.90","27.73M","-1.19%"
"Jun 28, 2017","455.30","457.85","462.15","452.95","24.33M","-1.09%"
"Jun 27, 2017","460.30","457.55","462.20","456.00","21.91M","0.55%"
"Jun 26, 2017","457.80","457.60","460.55","454.50","19.03M","0.32%"
"Jun 23, 2017","456.35","453.55","457.10","450.45","21.22M","-0.09%"
"Jun 22, 2017","456.75","455.55","458.25","450.00","40.08M","0.01%"
"Jun 21, 2017","456.70","460.45","461.20","454.15","33.82M","-0.77%"
"Jun 20, 2017","460.25","472.35","475.63","459.40","34.72M","-2.62%"
"Jun 19, 2017","472.65","469.70","474.70","468.30","18.44M","1.29%"
"Jun 16, 2017","466.65","463.10","468.55","462.05","65.40M","1.24%"
