"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 12, 2017","66.30","66.83","66.84","66.04","174.48M","-0.30%"
"Oct 11, 2017","66.50","67.25","67.30","66.10","348.43M","-0.89%"
"Oct 10, 2017","67.10","67.60","67.95","66.63","387.85M","0.83%"
"Oct 09, 2017","66.55","66.49","67.45","66.16","202.31M","-0.08%"
"Oct 06, 2017","66.60","67.50","67.50","66.26","161.09M","-1.04%"
"Oct 05, 2017","67.30","67.68","67.82","66.63","134.19M","-0.44%"
"Oct 04, 2017","67.60","67.40","67.90","67.15","181.54M","0.00%"
"Oct 03, 2017","67.60","67.58","67.91","67.27","177.94M","0.15%"
"Oct 02, 2017","67.50","67.64","68.05","66.94","145.74M","-0.34%"
"Sep 29, 2017","67.73","67.16","68.07","66.87","133.41M","0.76%"
"Sep 28, 2017","67.22","68.00","68.00","66.56","150.56M","0.03%"
"Sep 27, 2017","67.20","65.40","67.43","65.30","221.59M","3.40%"
"Sep 26, 2017","64.99","65.92","65.96","64.78","148.21M","-1.34%"
"Sep 25, 2017","65.87","66.76","66.78","65.77","116.48M","-1.55%"
"Sep 22, 2017","66.91","67.45","67.49","65.80","117.34M","-0.80%"
"Sep 21, 2017","67.45","65.80","67.50","65.60","168.88M","2.65%"
"Sep 20, 2017","65.71","66.08","66.08","65.06","154.28M","-0.44%"
"Sep 19, 2017","66.00","65.60","66.21","65.36","169.73M","1.07%"
"Sep 18, 2017","65.30","65.65","65.99","65.25","155.28M","-0.03%"
"Sep 15, 2017","65.32","66.93","66.93","65.27","303.46M","-1.63%"
"Sep 14, 2017","66.40","64.89","66.65","64.19","331.33M","2.19%"
