"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 09, 2018","238.00","238.50","239.65","233.30","50.54M","0.15%"
"Jan 08, 2018","237.65","236.60","238.80","236.25","44.08M","0.36%"
"Jan 05, 2018","236.80","236.00","236.90","234.70","40.09M","0.64%"
"Jan 04, 2018","235.30","234.25","235.30","232.99","64.22M","0.79%"
"Jan 03, 2018","233.45","234.40","234.40","232.05","43.57M","-0.15%"
"Jan 02, 2018","233.80","235.15","235.33","233.06","29.34M","-0.51%"
"Dec 29, 2017","235.00","234.70","235.75","233.60","23.35M","0.30%"
"Dec 28, 2017","234.30","234.30","234.75","233.45","27.46M","0.04%"
"Dec 27, 2017","234.20","235.80","235.80","233.25","31.76M","-0.72%"
"Dec 22, 2017","235.90","235.55","237.40","234.05","23.91M","0.19%"
"Dec 21, 2017","235.45","232.80","235.45","231.05","53.41M","1.49%"
"Dec 20, 2017","232.00","232.55","233.05","231.00","45.60M","-0.45%"
"Dec 19, 2017","233.05","232.40","233.05","231.20","54.11M","0.73%"
"Dec 18, 2017","231.35","231.80","232.40","230.75","35.57M","0.59%"
"Dec 15, 2017","230.00","230.45","231.40","229.15","85.35M","0.13%"
"Dec 14, 2017","229.70","230.90","232.10","229.40","59.57M","-0.52%"
"Dec 13, 2017","230.90","231.40","232.65","230.50","62.63M","-0.62%"
"Dec 12, 2017","232.35","231.00","233.35","230.20","93.93M","0.80%"
"Dec 11, 2017","230.50","229.10","231.10","228.00","79.07M","0.48%"
"Dec 08, 2017","229.40","230.00","231.25","228.85","63.33M","0.68%"
"Dec 07, 2017","227.85","224.80","229.50","223.65","89.63M","1.36%"
"Dec 06, 2017","224.80","224.05","226.25","222.85","42.01M","-0.20%"
"Dec 05, 2017","225.25","225.50","226.60","224.85","45.40M","-0.13%"
"Dec 04, 2017","225.55","225.30","226.00","223.60","49.02M","0.69%"
"Dec 01, 2017","224.00","224.15","225.65","223.10","54.86M","-0.13%"
"Nov 30, 2017","224.30","224.50","227.70","223.35","95.42M","-0.42%"
"Nov 29, 2017","225.25","225.70","225.70","224.00","61.62M","-0.53%"
"Nov 28, 2017","226.45","225.20","226.70","223.80","49.03M","0.82%"
"Nov 27, 2017","224.60","225.90","226.90","224.30","50.36M","-0.40%"
"Nov 24, 2017","225.50","226.00","227.05","224.30","43.91M","0.04%"
"Nov 23, 2017","225.40","224.20","226.35","223.55","35.72M","-1.46%"
"Nov 22, 2017","228.75","230.05","230.70","227.85","79.60M","-0.44%"
"Nov 21, 2017","229.75","230.75","230.75","228.55","55.10M","0.11%"
"Nov 20, 2017","229.50","229.20","230.05","228.70","64.88M","0.35%"
"Nov 17, 2017","228.70","228.90","229.85","228.35","57.22M","0.11%"
"Nov 16, 2017","228.45","229.50","229.50","226.75","65.49M","0.04%"
"Nov 15, 2017","228.35","228.45","231.05","225.11","134.01M","0.57%"
"Nov 14, 2017","227.05","226.00","228.50","223.92","168.15M","5.12%"
"Nov 13, 2017","216.00","219.45","219.45","215.70","88.73M","-0.76%"
"Nov 10, 2017","217.65","222.00","222.80","217.55","92.06M","-1.87%"
"Nov 09, 2017","221.80","216.45","223.45","215.95","110.06M","2.73%"
"Nov 08, 2017","215.90","216.85","217.25","215.55","63.73M","-0.35%"
"Nov 07, 2017","216.65","219.20","219.50","216.65","62.96M","-1.01%"
"Nov 06, 2017","218.85","218.70","220.30","218.00","46.96M","-0.23%"
"Nov 03, 2017","219.35","221.65","222.45","218.00","59.73M","-0.88%"
"Nov 02, 2017","221.30","218.90","222.65","218.55","92.52M","1.07%"
"Nov 01, 2017","218.95","217.00","222.30","216.45","99.23M","1.55%"
"Oct 31, 2017","215.60","215.35","216.18","213.75","56.35M","-0.25%"
"Oct 30, 2017","216.15","215.10","216.15","214.25","55.24M","0.26%"
"Oct 27, 2017","215.60","216.00","216.90","214.85","56.16M","0.21%"
"Oct 26, 2017","215.15","214.20","218.65","213.70","102.94M","0.73%"
"Oct 25, 2017","213.60","216.25","220.53","213.30","63.27M","-1.20%"
"Oct 24, 2017","216.20","215.65","216.95","215.20","44.37M","0.00%"
"Oct 23, 2017","216.20","217.00","217.89","215.45","42.86M","-0.30%"
"Oct 20, 2017","216.85","217.50","218.45","215.95","89.90M","-0.09%"
"Oct 19, 2017","217.05","216.10","218.35","215.95","65.60M","0.12%"
"Oct 18, 2017","216.80","216.90","217.37","215.90","46.35M","0.30%"
"Oct 17, 2017","216.15","216.10","217.76","215.35","55.78M","0.07%"
"Oct 16, 2017","216.00","216.40","219.61","215.55","64.62M","0.16%"
"Oct 13, 2017","215.65","215.25","217.65","215.25","64.25M","-0.32%"
"Oct 12, 2017","216.35","215.00","218.61","214.60","65.65M","0.63%"
"Oct 11, 2017","215.00","213.60","215.45","212.90","96.09M","0.89%"
"Oct 10, 2017","213.10","210.85","213.45","210.35","65.09M","0.90%"
"Oct 09, 2017","211.20","211.50","212.60","210.51","65.40M","-0.28%"
"Oct 06, 2017","211.80","212.55","213.35","211.25","62.42M","-0.07%"
"Oct 05, 2017","211.95","209.30","212.03","208.75","84.07M","1.36%"
"Oct 04, 2017","209.10","210.00","212.40","209.02","82.21M","-0.71%"
"Oct 03, 2017","210.60","210.60","211.40","209.90","62.62M","0.05%"
"Oct 02, 2017","210.50","209.35","211.60","207.60","92.49M","0.81%"
"Sep 29, 2017","208.80","206.05","208.88","205.65","82.37M","1.73%"
"Sep 28, 2017","205.25","208.70","208.70","205.00","80.23M","-1.44%"
"Sep 27, 2017","208.25","209.50","210.00","207.70","67.67M","-0.12%"
"Sep 26, 2017","208.50","208.85","210.20","208.20","76.95M","-0.31%"
"Sep 25, 2017","209.15","208.25","209.30","206.25","59.88M","0.43%"
"Sep 22, 2017","208.25","208.00","210.80","207.05","67.01M","0.07%"
"Sep 21, 2017","208.10","210.80","211.35","207.70","55.63M","-0.95%"
"Sep 20, 2017","210.10","210.40","211.45","208.95","62.02M","-0.12%"
"Sep 19, 2017","210.35","209.35","211.40","208.35","70.17M","0.62%"
"Sep 18, 2017","209.05","207.15","209.75","207.00","95.57M","1.26%"
"Sep 15, 2017","206.45","210.00","211.15","205.45","117.94M","-1.69%"
