"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 15, 2016","363.70","360.50","367.55","359.95","24.28M","1.69%"
"Nov 14, 2016","357.65","362.70","365.10","357.20","23.46M","-0.93%"
"Nov 11, 2016","361.00","349.75","361.41","349.05","35.38M","3.78%"
"Nov 10, 2016","347.85","365.85","366.00","342.15","36.60M","-4.12%"
"Nov 09, 2016","362.80","355.00","362.80","353.18","17.25M","-0.06%"
"Nov 08, 2016","363.00","359.25","364.15","358.45","14.81M","0.53%"
"Nov 07, 2016","361.10","367.45","368.00","359.65","23.30M","-0.12%"
"Nov 04, 2016","361.55","370.00","370.40","359.80","22.06M","-2.64%"
"Nov 03, 2016","371.35","370.10","374.16","367.75","14.40M","-0.23%"
"Nov 02, 2016","372.20","369.35","377.37","367.65","23.55M","0.28%"
"Nov 01, 2016","371.15","376.40","376.80","370.30","15.13M","-1.28%"
"Oct 31, 2016","375.95","376.15","377.37","374.20","13.23M","-0.74%"
"Oct 28, 2016","378.75","378.15","381.72","373.50","18.92M","-0.13%"
